原字段,en,ja,ar,de,es,fr,pt,th,vi,zh-TW,,,,,,,,,
I’m a Skeleton,I’m a Skeleton,私はスケルトン,أنا هيكل عظمي,Ich bin ein Skelett,Soy un Esqueleto,Je suis un squelette,Eu sou um esqueleto,ฉันเป็นโครงกระดูก,Tôi là một bộ xương,我是鋼架雪車,,,,,,,,,
"Caramel Apple:loyal and grounded, you seek simple joys and protect those you love fiercely.","Caramel Apple:loyal and grounded, you seek simple joys and protect those you love fiercely.",キャラメルアップル:忠実で地に足のついた、あなたはシンプルな喜びを求め、激しく愛する人々を守ります。,كراميل أبل: مخلص ومتأصل ، تبحث عن أفراح بسيطة وتحمي من تحبهم بشدة.,"Karamell-Apfel: Sie sind loyal und geerdet, suchen einfache Freuden und beschützen diejenigen, die Sie heftig lieben.","Manzana de caramelo: leal y castigado, buscas alegrías sencillas y proteges ferozmente a los que amas.","Caramel Apple : loyal et ancré, vous recherchez des joies simples et protégez farouchement ceux que vous aimez.","Maçã Caramelo: leal e fundamentada, você busca alegrias simples e protege aqueles que ama ferozmente.",คาราเมลแอปเปิ้ล: ภักดีและมีเหตุผล คุณแสวงหาความสุขง่ายๆ และปกป้องคนที่คุณรักอย่างดุเดือด,"Caramel Apple: trung thành và có căn cứ, bạn tìm kiếm những niềm vui đơn giản và bảo vệ những người bạn yêu thương một cách quyết liệt.",焦糖蘋果：忠誠而腳踏實地，你尋求簡單的快樂，保護你激烈愛的人。,,,,,,,,,
"Candy Curse:chaos ahead, yet your playful heart will laugh through every twist of fate.","Candy Curse:chaos ahead, yet your playful heart will laugh through every twist of fate.",キャンディカース:混沌が待ち受けていますが、あなたの遊び心は運命のあらゆる曲がり角を笑い飛ばします。,لعنة الحلوى: الفوضى المقبلة ، ولكن قلبك لعوب سوف تضحك من خلال كل تطور من مصير.,"Candy Curse: Chaos steht bevor, doch dein verspieltes Herz wird durch jede Wendung des Schicksals lachen.","Candy Curse: caos por delante, pero tu corazón juguetón se reirá de cada giro del destino.","Candy Curse : chaos à venir, mais votre cœur ludique rira à chaque rebondissement du destin.","Candy Curse: caos à frente, mas seu coração brincalhão vai rir de cada reviravolta do destino.",คำสาปลูกกวาด: ความโกลาหลข้างหน้า แต่หัวใจขี้เล่นของคุณจะหัวเราะผ่านโชคชะตาทุกประเภท,"Candy Curse: hỗn loạn phía trước, nhưng trái tim vui tươi của bạn sẽ cười qua từng khúc quanh của số phận.",糖果詛咒：前方一片混亂，然而你頑皮的心會嘲笑每一次命運的扭曲。,,,,,,,,,
Love that survives fear is the truest kind.Dare to let someone see your shadow and your flame.,Love that survives fear is the truest kind.Dare to let someone see your shadow and your flame.,恐怖を乗り越える愛こそが真の愛です。誰かにあなたの影と炎を見せる勇気を持ってください。,الحب الذي ينجو من الخوف هو أصدق نوع ، تجرأ على السماح لشخص ما برؤية ظلك ولهبك.,"Liebe, die die Angst überlebt, ist die wahrhaftigste Art. Wage es, jemanden deinen Schatten und deine Flamme sehen zu lassen.",El amor que sobrevive al miedo es el tipo más verdadero. Atrévete a dejar que alguien vea tu sombra y tu llama.,L'amour qui survit à la peur est le genre le plus vrai. Osez laisser quelqu'un voir votre ombre et votre flamme.,O amor que sobrevive ao medo é o tipo mais verdadeiro. Ouse deixar alguém ver sua sombra e sua chama.,ความรักที่รอดชีวิตจากความกลัวเป็นชนิดที่แท้จริง กล้าให้ใครเห็นเงาและเปลวไฟของคุณ,Tình yêu sống sót sau nỗi sợ hãi là loại chân thật nhất. Dám để ai đó nhìn thấy bóng tối và ngọn lửa của bạn.,戰勝恐懼的愛是最真實的。敢於讓別人看到你的影子和火焰。,,,,,,,,,
"The flame trembles… chaos awaits, but through it, you’ll find your true power.","The flame trembles… chaos awaits, but through it, you’ll find your true power.",炎が震える...混沌が待っているが、それを通して、あなたは本当の力を見つけることができます。,اللهب يرتجف... الفوضى تنتظر ، ولكن من خلال ذلك ، ستجد قوتك الحقيقية.,"Die Flamme zittert... das Chaos erwartet dich, aber durch sie wirst du deine wahre Kraft finden.","La llama tiembla... el caos espera, pero a través de él, encontrarás tu verdadero poder.","La flamme tremble... le chaos vous attend, mais à travers elle, vous trouverez votre véritable pouvoir.","A chama treme... o caos espera, mas através dela, você encontrará seu verdadeiro poder.",เปลวไฟสั่นสะเทือน.. ความโกลาหลรออยู่ แต่ผ่านมันไป คุณจะพบพลังที่แท้จริงของคุณ,"Ngọn lửa run rẩy... hỗn loạn đang chờ đợi, nhưng thông qua nó, bạn sẽ tìm thấy sức  thực sự của mình.",火焰顫抖…混亂等待着你，但是通過它，你會找到你真正的力量。,,,,,,,,,
"The Storm Within: chaos surrounds you, but you command it, turning every wild moment into strength.","The Storm Within: chaos surrounds you, but you command it, turning every wild moment into strength.",内なる嵐:混沌があなたを取り巻いていますが、あなたはそれを支配し、すべての荒々しい瞬間を強さに変えます。,العاصفة في الداخل: الفوضى تحيط بك ، لكنك تأمر بها ، وتحول كل لحظة جامحة إلى قوة.,"Der Sturm im Inneren: Das Chaos umgibt dich, aber du befehligst es und verwandelst jeden wilden Moment in Stärke.","La Tormenta Interior: el caos te rodea, pero tú lo mandas, convirtiendo cada momento salvaje en fuerza.","La tempête intérieure : le chaos vous entoure, mais vous le commandez, transformant chaque moment sauvage en force.","A Tempestade Interior: o caos o rodeia, mas você o comanda, transformando cada momento selvagem em força.",พายุภายใน: ความโกลาหลล้อมรอบคุณ แต่คุณสั่งมันเปลี่ยนทุกช่วงเวลาป่าให้กลายเป็นความแข็งแกร่ง,"The Storm Within: hỗn loạn bao quanh bạn, nhưng bạn chỉ huy nó, biến mọi khoảnh khắc hoang dã thành sức .",內在風暴：混亂包圍着你，但你命令它，把每一個狂野的時刻變成力量。,,,,,,,,,
Monster’s Wild Kiss,Monster’s Wild Kiss,モンスターのワイルドなキス,قبلة الوحش البرية,Der wilde Kuss des Monsters,El beso salvaje del monstruo,Le baiser sauvage du monstre,Beijo Selvagem Do Monstro,จูบป่าของสัตว์ประหลาด,Nụ hôn hoang dã của quái vật,怪物的狂野之吻,,,,,,,,,
I’m a Ghost,I’m a Ghost,私は幽霊です,انا شبح,Ich bin ein Geist,Soy un Fantasma,Je suis un fantôme,Eu sou um fantasma,ฉันเป็นผี,Tôi là một con ma,我是幽靈,,,,,,,,,
"Witch’s Toffee:clever, mischievous, and unpredictable, you turn chaos into charm wherever you go.","Witch’s Toffee:clever, mischievous, and unpredictable, you turn chaos into charm wherever you go.",魔女のトフィー:賢く、いたずら好きで予測不可能なあなたは、どこへ行っても混沌を魅力に変えます。,Witch 's Toffee: ذكي ، مؤذ ، ولا يمكن التنبؤ به ، يمكنك تحويل الفوضى إلى سحر أينما ذهبت.,"Witch 's Toffee: Klug, schelmisch und unberechenbar verwandeln Sie Chaos in Charme, wo immer Sie hingehen.","Toffee de bruja: inteligente, travieso e impredecible, conviertes el caos en encanto donde quiera que vayas.","Caramel de sorcière : intelligent, espiègle et imprévisible, vous transformez le chaos en charme où que vous alliez.","Caramelo de Bruxa: inteligente, travesso e imprevisível, você transforma o caos em charme onde quer que vá.",ทอฟฟี่ของแม่มด: ฉลาด ซุกซน และคาดเดาไม่ได้ คุณเปลี่ยนความโกลาหลให้กลายเป็นเสน่ห์ทุกที่ที่คุณไป,"Kẹo bơ  phù thủy: thông minh, tinh nghịch và không thể đoán trước, bạn biến sự hỗn loạn thành sự  mọi lúc mọi nơi.",女巫的太妃糖：聰明、淘氣、不可預測，無論你走到哪裏，你都會把混亂變成魅力。,,,,,,,,,
"Moon’s Blessing:calm energy surrounds you; peace, clarity, and small miracles follow your path.","Moon’s Blessing:calm energy surrounds you; peace, clarity, and small miracles follow your path.",月の祝福:穏やかなエネルギーがあなたを包み込み、平和、明晰さ、そして小さな奇跡があなたの道を追いかけます。,نعمة القمر: الطاقة الهادئة تحيط بك ؛ السلام والوضوح والمعجزات الصغيرة تتبع طريقك.,"Mondsegen: Ruhige Energie umgibt dich; Frieden, Klarheit und kleine Wunder folgen deinem Weg.","Bendición de la luna: la energía tranquila te rodea; paz, claridad y pequeños milagros siguen tu camino.","Bénédiction de la Lune : une énergie calme vous entoure ; paix, clarté et petits miracles suivent votre chemin.","Bênção da Lua: uma energia calma o cerca; paz, clareza e pequenos milagres seguem seu caminho.",พรของดวงจันทร์: พลังงานสงบล้อมรอบคุณ ความสงบ ความชัดเจน และปาฏิหาริย์เล็กๆ เป็นไปตามเส้นทางของคุณ,"Phước lành của mặt trăng: năng lượng bình tĩnh bao quanh bạn; hòa bình, rõ ràng và những phép màu nhỏ đi theo con đường của bạn.",月亮的祝福：平靜的能量圍繞着你；和平、清晰和小奇蹟跟隨着你的道路。,,,,,,,,,
"You are both the curse and the blessing.Once you accept that, the world will bend toward your will.","You are both the curse and the blessing.Once you accept that, the world will bend toward your will.",あなたは呪いであり、祝福でもあります。それを受け入れれば、世界はあなたの意志に向かって曲がります。,أنت اللعنة والنعمة ، وبمجرد أن تقبل ذلك ، سينحني العالم نحو إرادتك.,"Du bist sowohl der Fluch als auch der Segen. Sobald du das akzeptierst, wird sich die Welt deinem Willen beugen.","Eres tanto la maldición como la bendición. Una vez que aceptes eso, el mundo se inclinará hacia tu voluntad.","Vous êtes à la fois la malédiction et la bénédiction. Une fois que vous acceptez cela, le monde se pliera à votre volonté.","Você é a maldição e a bênção. Depois de aceitar isso, o mundo se curvará em direção à sua vontade.",คุณเป็นทั้งคำสาปและพร เมื่อคุณยอมรับสิ่งนั้น โลกจะโค้งงอไปตามความประสงค์ของคุณ,"Bạn vừa là lời nguyền vừa là sự ban phước. Một khi bạn chấp nhận điều đó, thế giới sẽ uốn cong theo ý muốn của bạn.",你既是詛咒也是祝福。一旦你接受了這一點，世界就會向你的意願屈服。,,,,,,,,,
Halloween,Halloween,ハロウィン,عيد التنكر,Halloween,Halloween,Halloween,Dia das Bruxas,ฮัลโลวีน,Halloween,萬聖節前夜,,,,,,,,,
1970s,1970s,1970年代,السبعينات,1970er Jahre,Década de 1970,Années 1970,Década de 1970,ทศวรรษ 1970,những năm 1970,二十世紀七十年代,,,,,,,,,
Now,Now,ただいま,الآن,Jetzt,Ahora,Maintenant,Agora,ตอนนี้,Hiện nay,現在呢,,,,,,,,,
nostalgic,nostalgic,懐かしい,حنين,nostalgisch,Nostálgico,nostalgique,Nostálgico,คิดถึง,hoài cổ,懷舊的,,,,,,,,,
Test how much your hometown has changed.,Test how much your hometown has changed.,あなたの故郷がどれだけ変わったかをテストしてください。,اختبر مدى تغير مسقط رأسك.,"Testen Sie, wie sehr sich Ihre Heimatstadt verändert hat.",Prueba cuánto ha cambiado tu ciudad natal.,Testez à quel point votre ville natale a changé.,Teste o quanto sua cidade natal mudou.,ทดสอบว่าบ้านเกิดของคุณเปลี่ยนไปมากแค่ไหน,Kiểm tra xem quê hương của bạn đã thay đổi bao nhiêu.,測試你的家鄉改變了多少。,,,,,,,,,
See the changes in your hometown from 1970 to 2025.,See the changes in your hometown from 1970 to 2025.,1970年から2025年までのあなたの故郷の変化を見てください。,شاهد التغييرات في مسقط رأسك من 1970 إلى 2025.,Sehen Sie die Veränderungen in Ihrer Heimatstadt von 1970 bis 2025.,Vea los cambios en su ciudad natal de 1970 a 2025.,Voyez les changements dans votre ville natale de 1970 à 2025.,Veja as mudanças em sua cidade natal de 1970 a 2025.,ดูการเปลี่ยนแปลงในบ้านเกิดของคุณตั้งแต่ปี 1970 ถึง 2025,Xem những thay đổi ở quê hương của bạn từ năm 1970 đến năm 2025.,看看你家鄉從1970年到2025年的變化。,,,,,,,,,
story,story,ストーリー,قصه,Geschichte,Historia,histoire,História,เรื่องราว,câu chuyện,故事,,,,,,,,,
📖 Your Life Record Revealed,📖 Your Life Record Revealed,📖 人生の記録が明らかになりました,📖 كشف سجل حياتك,📖 Ihre Lebensgeschichte enthüllt,📖 Tu Récord De Vida Revelado,📖 Votre record de vie révélé,📖 Seu Registro De Vida Revelado,📖 บันทึกชีวิตของคุณเปิดเผย,📖 Hồ sơ cuộc sống của bạn được tiết lộ,📖 你的生活記錄被揭露,,,,,,,,,
"From birthplace to legacy, see your full story.","From birthplace to legacy, see your full story.",出生地から遺産まで、あなたの完全なストーリーをご覧ください。,من مسقط رأسك إلى إرثك ، شاهد قصتك الكاملة.,"Vom Geburtsort zum Vermächtnis, sehen Sie Ihre ganze Geschichte.","Del lugar de nacimiento al legado, vea su historia completa.","Du lieu de naissance à l'héritage, voyez votre histoire complète.","Do local de nascimento ao legado, veja sua história completa.",จากบ้านเกิดสู่มรดก ดูเรื่องราวทั้งหมดของคุณ,"Từ nơi sinh đến di sản, hãy xem toàn bộ câu chuyện của bạn.",從出生地到遺產，查看您的完整故事。,,,,,,,,,
Birth in a small town,Birth in a small town,小さな町で生まれた,الولادة في بلدة صغيرة,Geburt in einer Kleinstadt,Nacimiento en un pueblo pequeño,Naissance dans une petite ville,Nascer em uma cidade pequena,เกิดในเมืองเล็ก ๆ,Sinh ra ở một thị trấn nhỏ,出生在一個小鎮,,,,,,,,,
Peaceful childhood with family,Peaceful childhood with family,家族との平和な子供時代,طفولة هادئة مع العائلة,Friedliche Kindheit mit Familie,Familia de la infancia con pacífica,Enfance paisible en famille,Infância pacífica com a família,วัยเด็กที่สงบสุขกับครอบครัว,Tuổi thơ bình yên bên gia đình,與家人度過平靜的童年,,,,,,,,,
"Average student, average job","Average student, average job",平均的な学生、平均的な仕事,طالب متوسط ، وظيفة متوسطة,"Durchschnittlicher Student, durchschnittlicher Job","Estudiante promedio, trabajo promedio","Étudiant moyen, emploi moyen","Estudante médio, emprego médio",นักเรียนเฉลี่ยงานเฉลี่ย,"Sinh viên trung bình, công việc trung bình",普通學生普通工作,,,,,,,,,
"Simple marriage, quiet happiness","Simple marriage, quiet happiness",シンプルな結婚、静かな幸せ,زواج بسيط ، سعادة هادئة,"Einfache Ehe, stilles Glück","Matrimonio simple, felicidad tranquila","Mariage simple, bonheur tranquille","Casamento simples, felicidade tranquila",การแต่งงานที่เรียบง่ายความสุขที่เงียบสงบ,"Hôn nhân đơn giản, hạnh phúc lặng lẽ",簡單的婚姻，平靜的幸福,,,,,,,,,
Retired with calm and content life,Retired with calm and content life,穏やかで満足な生活で引退しました,معتزل بهدوء وحياة راضيه,Im Ruhestand mit ruhigem und zufriedenem Leben,Jubilado con tranquilo y contento,Retraité avec une vie calme et satisfaite,Aposentado com vida calma e contente,เกษียณด้วยชีวิตที่สงบและพอใจ,Nghỉ hưu với cuộc sống bình tĩnh và mãn nguyện,平靜知足的退休生活,,,,,,,,,
Born into chaos,Born into chaos,混沌に生まれた,ولد في الفوضى,Im Chaos geboren,Nacido en el caos,Né dans le chaos,Nascido no caos,เกิดมาในความโกลาหล,Sinh ra trong hỗn loạn,生於混亂,,,,,,,,,
Rough school years,Rough school years,厳しい学校生活,سنوات الدراسة الخام,Harte Schuljahre,Años escolares difíciles,Années scolaires difficiles,Anos escolares difíceis,ปีโรงเรียนหยาบ,Những năm học khó khăn,艱難的學校歲月,,,,,,,,,
Breakthrough success at 30,Breakthrough success at 30,30歳での突破的な成功,نجاح اختراق في 30,Durchbruchserfolg mit 30,Éxito rompedor a los 30,Succès décisif à 30 ans,Sucesso revolucionário aos 30,ความสำเร็จที่ก้าวล้ำที่ 30,Thành công đột phá ở tuổi 30,30歲時取得突破性成功,,,,,,,,,
Sudden downfall at 40,Sudden downfall at 40,40歳で突然の転落,سقوط مفاجئ في 40,Plötzlicher Niedergang mit 40,Caída repentina a los 40,Chute soudaine à 40 ans,Queda repentina aos 40,ความหายนะกะทันหันที่ 40,Sự sụp đổ đột ngột ở tuổi 40,40歲突然垮臺,,,,,,,,,
Rebuilt stronger at 50,Rebuilt stronger at 50,50歳でより強く再構築されました,أعيد بناؤها أقوى في 50,Stärker umgebaut mit 50,Reconstruido más fuerte a los 50,Reconstruit plus fort à 50,Reconstruído mais forte aos 50,สร้างใหม่ให้แข็งแกร่งขึ้นที่ 50,Được xây dựng lại  mẽ hơn ở tuổi 50,在50歲時重建得更強,,,,,,,,,
Bright childhood star,Bright childhood star,明るい幼少期の星,نجمة الطفولة الساطعة,Heller Stern der Kindheit,Estrella brillante de la infancia,Étoile d'enfance brillante,Estrela de infância brilhante,ดาวในวัยเด็กที่สดใส,Ngôi sao tuổi thơ tươi sáng,明亮的童年明星,,,,,,,,,
Top of the class,Top of the class,クラスのトップ,قمة الصف,Klassenbester,Top de la clase,Top de la classe,Melhor da classe,ด้านบนของชั้นเรียน,Đứng đầu lớp,班上名列前茅,,,,,,,,,
Prestigious career in 20s,Prestigious career in 20s,20代の名門キャリア,مهنة مرموقة في العشرينات,Prestigeträchtige Karriere in den 20er Jahren,Carrera prestigiosa en los años 20,Carrière prestigieuse dans les années 20,Carreira de prestígio nos anos 20,อาชีพอันทรงเกียรติในยุค 20,Sự nghiệp uy tín ở độ tuổi 20,在20多歲時聲名顯赫,,,,,,,,,
Global recognition at 40,Global recognition at 40,40歳で世界的に認められる,الاعتراف العالمي في 40,Globale Anerkennung bei 40,Reconocimiento global a los 40,Reconnaissance mondiale à 40 ans,Reconhecimento global aos 40,การยอมรับทั่วโลกที่ 40,Sự công nhận toàn cầu ở tuổi 40,40歲全球認可度,,,,,,,,,
Leaves a shining legacy,Leaves a shining legacy,輝かしい遺産を残す,يترك إرثا مشرقا,Hinterlässt ein glänzendes Vermächtnis,Deja un legado brillante,Laisse un brillant héritage,Deixa um legado brilhante,ทิ้งมรดกที่เปล่งประกาย,Để lại một di sản sáng chói,留下了閃亮的遺產,,,,,,,,,
Ordinary birth,Ordinary birth,普通の誕生,الولادة العادية,Gewöhnliche Geburt,Nacimiento ordinario,Naissance ordinaire,Nascimento comum,เกิดธรรมดา,Sinh thường,普通出生,,,,,,,,,
Unremarkable school days,Unremarkable school days,目立たない学校の日々,أيام مدرسية غير ملحوظة,Unauffällige Schultage,Días escolares poco notables,Jours d'école banals,Dias escolares normais,วันเรียนที่ไม่ธรรมดา,Những ngày học không nổi bật,平凡的學生時代,,,,,,,,,
Worked quietly for years,Worked quietly for years,何年も静かに働いていた,عملت بهدوء لسنوات,Arbeitete jahrelang im Stillen,Trabajé en silencio durante años,Travaillé tranquillement pendant des années,Trabalhou silenciosamente por anos,ทำงานอย่างเงียบ ๆ เป็นเวลาหลายปี,Làm việc lặng lẽ trong nhiều năm,默默工作了多年,,,,,,,,,
Big success after 50,Big success after 50,50歳以降の大成功,نجاح كبير بعد 50,Großer Erfolg nach 50,Gran éxito después de los 50,Gros succès après 50,Grande sucesso depois dos 50,ความสำเร็จครั้งใหญ่หลังจาก 50,Thành công lớn sau 50,50歲以後大獲成功,,,,,,,,,
"Inspiring elder, respected by many","Inspiring elder, respected by many",インスピレーションを与える長老、多くの人から尊敬されています,شيخ ملهم ، يحترمه الكثيرون,"Inspirierende Ältere, von vielen respektiert","Anciano inspirador, respetado por muchos","Ancien inspirant, respecté par beaucoup","Ancião inspirador, respeitado por muitos",พี่ที่สร้างแรงบันดาลใจ เคารพจากหลายๆ คน," tuổi truyền cảm hứng, được nhiều người kính trọng",鼓舞人心的長者，受到許多人的尊敬,,,,,,,,,
Poor beginnings,Poor beginnings,貧しい始まり,بدايات مسكينة,Schlechte Anfänge,Pobres comienzos,Mauvais débuts,Começos pobres,จุดเริ่มต้นที่ไม่ดี,Khởi đầu kém,糟糕的開端,,,,,,,,,
Sudden success in youth,Sudden success in youth,青春の突然の成功,نجاح مفاجئ في الشباب,Plötzlicher Erfolg in der Jugend,Éxito repentino en la juventud,Succès soudain chez les jeunes,Sucesso repentino na juventude,ประสบความสำเร็จอย่างกะทันหันในเยาวชน,Thành công bất ngờ ở tuổi ,青年時期的突然成功,,,,,,,,,
Luxurious lifestyle,Luxurious lifestyle,贅沢なライフスタイル,أسلوب حياة فاخر,Luxuriöser Lebensstil,Estilo de vida lujoso,Mode de vie luxueux,Estilo de vida luxuoso,ไลฟ์สไตล์ที่หหรา,Phong cách sống sang trọng,奢華的生活方式,,,,,,,,,
Wealth lost in middle age,Wealth lost in middle age,中年期に失われた財産,الثروة المفقودة في منتصف العمر,Im mittleren Alter verlorener Reichtum,Riqueza perdida en la mediana edad,Richesse perdue à l'âge moyen,Riqueza perdida na meia-idade,ความมั่งคั่งที่สูญเสียไปในวัยกลางคน,Sự giàu có bị  ở tuổi trung niên,中年失去的財富,,,,,,,,,
Finds peace in simplicity,Finds peace in simplicity,シンプルさの中に平和を見出す,يجد السلام في البساطة,Findet Frieden in der Einfachheit,Encuentra la paz en la sencillez,Trouve la paix dans la simplicité,Encontra paz na simplicidade,ค้นหาความสงบสุขในความเรียบง่าย,Tìm kiếm sự bình yên trong sự đơn giản,在簡單中找到和平,,,,,,,,,
0 point,0 point,0ポイント,0 نقطة,0 Punkt,0 punto,0 point,0 ponto,0 จุด,0 điểm,0分,,,,,,,,,
1 point,1 point,1ポイント,1 نقطة,1 Punkt,1 punto,1 point,1 ponto,1 จุด,1 điểm,1分,,,,,,,,,
2 point,2 point,2ポイント,2 نقطة,2 Punkt,2 puntos,2 points,2 pontos,2 จุด,2 điểm,2分,,,,,,,,,
3 point,3 point,3ポイント,3 نقطة,3 Punkt,3 puntos,3 points,3 pontos,3 จุด,3 điểm,3點,,,,,,,,,
4 point,4 point,4ポイント,4 نقطة,4 Punkt,4 puntos,4 points,4 pontos,4 จุด,4 điểm,4點,,,,,,,,,
Totally Lost in the Disco Fog,Totally Lost in the Disco Fog,アルバム名Totally Lost in the Disco Fog,فقدت تماما في ديسكو الضباب,Völlig verloren im Disco-Nebel,Totalmente Perdido En La Niebla Disco,Totalement perdu dans le brouillard disco,Totalmente perdido no nevoeiro da discoteca,หายไปโดยสิ้นเชิงในหมอกดิสโก้,Hoàn toàn bị  trong sương mù vũ trường,完全迷失在迪斯科霧中,,,,,,,,,
Rookie of the 70s,Rookie of the 70s,70年代の新人,الصاعد من السبعينيات,Rookie der 70er Jahre,Novato de los años 70,Recrue des années 70,Novato dos anos 70,มือใหม่แห่งยุค 70,Tân binh của thập niên 70,70年代的新秀,,,,,,,,,
Retro Enthusiast,Retro Enthusiast,レトロ・エンスージアスト,متحمس الرجعية,Retro-Enthusiast,Entusiasta Retro,Passionné de rétro,Entusiasta Retro,ผู้ที่ชื่นชอบย้อนยุค,Người đam mê cổ điển,復古發燒友,,,,,,,,,
Almost a 70s Insider,Almost a 70s Insider,ほぼ70年代のインサイダー,ما يقرب من 70s من الداخل,Fast ein Insider der 70er Jahre,Casi un Insider de los 70,Presque un initié des années 70,Quase um insider dos anos 70,เกือบ 70s วงใน,Gần 70 Insider,幾乎是70年代的內線,,,,,,,,,
True 70s Superstar,True 70s Superstar,トゥルー70 sスーパースター,صحيح 70s سوبر ستار,Echter 70er-Jahre-Superstar,Verdadera superestrella de los 70,Vraie superstar des années 70,Verdadeiro Superstar Dos Anos 70,ซูเปอร์สตาร์ยุค 70 ที่แท้จริง,Siêu sao thập niên 70 đích thực,真正的70年代超級巨星,,,,,,,,,
John Travolta,John Travolta,ジョン・トラボルタ,جون ترافولتا,John Travolta,John Travolta,John Travolta,João Travolta,จอห์น ทราโวลต้า,John Travolta,約翰·屈伏塔,,,,,,,,,
Farrah Fawcett,Farrah Fawcett,ファラ・フォーセット,فرح فوسيت,Farrah Fawcett,Farrah Fawcett,Farrah Fawcett,Farrah Fawcett,ฟาร์ราห์ ฟอว์เซ็ตต์,Farrah Fawcett,法拉·福塞特,,,,,,,,,
Sylvester Stallone,Sylvester Stallone,シルベスター・スタローン,سيلفستر ستالون,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone,ซิลเวสเตอร์สตอลโลน,Sylvester Stallone,西爾維斯特·史泰龍,,,,,,,,,
David Bowie,David Bowie,デヴィッド・ボウイ,ديفيد باوي,David Bowie,David Bowie,David Bowie,David Bowie,เดวิด โบวี่,David Bowie,大衛·鮑伊,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,
